user_id,dest_id,rating,visit_duration,season_visited,would_revisit
230,172,3.1,11,autumn,1
17,175,3.3,5,winter,0
155,59,5.0,12,autumn,1
234,28,2.5,5,spring,0
416,103,1.8,11,spring,0
36,77,2.9,6,spring,1
356,54,3.6,9,spring,1
70,182,4.2,9,autumn,0
168,72,4.3,8,summer,0
264,28,2.8,11,autumn,1
187,12,3.6,12,winter,1
2,7,2.4,8,autumn,0
471,87,3.1,7,spring,0
208,81,2.5,10,summer,1
283,74,5.0,8,summer,0
57,130,2.6,6,winter,1
156,99,2.7,8,summer,0
267,85,2.3,5,winter,0
146,190,4.1,9,autumn,0
358,35,1.0,11,spring,1
336,181,3.8,1,summer,0
4,106,3.1,10,autumn,1
154,87,3.6,1,spring,0
422,153,3.7,13,autumn,1
197,20,2.4,12,summer,1
375,126,3.9,14,autumn,1
42,175,3.4,2,autumn,0
466,46,2.9,5,summer,1
293,61,3.3,2,spring,1
458,21,3.0,7,spring,1
328,134,2.1,7,spring,1
59,103,3.0,9,spring,0
368,168,4.1,14,autumn,0
441,45,2.2,12,spring,1
171,91,4.5,9,spring,1
221,94,3.2,6,winter,0
405,90,2.4,1,spring,1
439,147,3.6,7,autumn,1
73,98,1.8,6,winter,0
322,130,2.9,3,winter,1
390,145,4.1,12,winter,0
457,106,2.8,2,summer,1
357,43,5.0,10,winter,0
150,29,2.3,12,summer,0
301,88,4.5,9,summer,1
62,14,2.1,6,autumn,1
333,134,4.4,5,spring,1
79,145,2.1,14,autumn,1
108,37,3.5,4,summer,1
162,110,3.4,9,autumn,1
353,189,4.7,1,autumn,1
314,123,5.0,6,spring,1
200,105,4.0,3,spring,0
477,163,2.7,1,summer,1
285,170,4.7,7,winter,0
64,25,4.3,2,autumn,1
288,115,4.5,11,winter,0
415,19,3.1,6,spring,1
227,172,4.3,13,summer,1
428,119,4.9,7,spring,1
380,43,2.4,9,summer,1
259,176,2.9,4,spring,1
31,72,2.1,3,winter,0
94,195,4.4,3,autumn,0
128,121,4.3,2,spring,1
190,154,3.6,11,autumn,0
466,68,1.8,2,spring,1
419,181,2.8,14,winter,1
128,23,3.6,12,summer,0
291,184,2.1,6,summer,0
178,141,3.1,8,summer,1
134,84,3.2,2,summer,0
241,92,1.0,13,autumn,0
264,21,1.3,6,summer,1
182,64,3.0,12,winter,0
243,148,2.5,1,autumn,0
240,104,3.1,10,winter,0
470,194,2.1,3,spring,1
146,101,4.4,5,summer,1
338,85,3.9,14,spring,1
398,108,5.0,3,winter,1
436,158,2.4,2,winter,1
149,77,4.0,4,spring,0
370,40,3.0,2,winter,0
191,44,2.2,5,spring,0
338,77,5.0,14,spring,1
377,72,4.0,12,winter,1
461,102,2.3,8,spring,1
59,44,2.8,14,spring,1
75,92,2.2,4,summer,1
384,66,1.9,12,spring,1
212,108,4.7,10,autumn,1
449,187,3.1,7,summer,1
70,185,2.4,9,autumn,1
41,30,4.0,11,autumn,0
224,147,3.5,14,autumn,1
406,3,4.6,1,spring,1
168,35,2.5,7,autumn,0
77,165,4.0,3,winter,1
13,26,2.7,4,summer,0
72,136,5.0,13,winter,1
300,48,4.3,12,summer,1
256,9,5.0,14,summer,0
329,78,4.6,9,summer,0
466,166,4.7,14,spring,1
406,165,5.0,11,summer,1
83,40,4.2,11,autumn,1
280,194,3.7,13,summer,1
28,103,4.2,2,autumn,1
153,153,4.5,11,spring,1
5,34,2.9,3,summer,1
3,124,5.0,12,spring,1
183,49,4.1,13,winter,0
283,186,1.5,7,autumn,1
353,61,5.0,3,winter,1
163,64,4.7,1,summer,1
257,164,4.3,2,summer,1
491,197,3.0,12,spring,1
129,90,1.6,14,summer,1
376,147,1.8,10,autumn,1
218,134,3.2,12,winter,1
80,39,3.3,4,winter,1
313,110,4.2,1,summer,0
164,19,1.9,12,winter,1
430,24,3.3,9,autumn,1
87,109,2.4,9,winter,1
0,191,4.4,7,autumn,1
86,188,2.1,12,summer,0
244,7,2.5,12,autumn,1
429,38,3.9,11,spring,0
48,174,4.0,2,spring,1
338,155,3.0,2,winter,1
115,135,3.1,3,autumn,0
357,89,3.4,13,summer,0
160,99,2.0,11,autumn,1
144,88,2.7,12,autumn,0
22,20,3.4,11,spring,0
441,187,4.6,8,summer,1
365,154,3.9,6,autumn,1
162,163,2.7,8,summer,0
425,60,2.3,9,autumn,1
0,92,2.8,12,autumn,1
106,57,4.9,2,autumn,1
76,111,2.4,13,spring,1
427,188,3.4,4,summer,1
479,63,4.6,5,summer,1
258,185,3.5,1,summer,0
138,148,3.5,2,autumn,1
391,86,2.2,5,autumn,0
136,12,2.1,9,summer,1
164,142,3.0,5,winter,1
385,15,1.7,3,autumn,1
325,80,1.8,8,winter,1
274,26,4.2,11,spring,1
119,18,4.0,7,spring,1
281,147,3.0,3,winter,0
82,51,2.9,14,winter,0
481,114,3.4,2,spring,1
462,19,1.2,4,winter,1
94,102,3.4,6,winter,1
332,34,2.7,6,summer,1
441,107,4.6,8,spring,1
73,161,2.2,5,winter,0
299,173,1.9,8,winter,0
462,43,4.3,5,winter,0
292,99,3.2,3,summer,0
147,2,5.0,13,autumn,1
297,57,5.0,7,autumn,0
161,102,1.9,11,autumn,1
224,140,4.3,1,autumn,0
495,66,2.0,8,spring,1
236,177,3.4,5,summer,1
138,109,1.9,12,spring,1
349,138,3.0,3,winter,1
6,134,3.6,3,winter,1
320,18,2.0,9,autumn,1
349,29,4.1,7,spring,1
186,168,3.0,1,summer,1
148,159,1.2,4,summer,1
198,172,4.3,2,spring,1
394,74,4.4,14,spring,1
338,160,3.7,4,summer,1
467,144,1.9,3,summer,1
160,123,3.4,11,winter,1
41,72,4.7,9,spring,1
136,174,2.5,13,summer,1
492,52,4.2,13,summer,0
151,70,2.3,13,summer,1
184,198,1.8,2,winter,0
493,198,2.2,5,spring,0
28,92,3.1,2,summer,1
158,93,5.0,9,summer,0
87,94,3.7,3,autumn,1
68,31,4.2,13,autumn,0
477,151,3.6,12,spring,0
395,60,4.6,5,autumn,1
118,90,2.7,13,autumn,1
162,84,2.4,6,spring,1
29,90,3.3,5,spring,0
34,66,5.0,3,winter,1
274,4,4.8,6,winter,1
279,70,1.4,8,summer,1
313,159,2.1,3,autumn,0
74,101,4.9,10,winter,0
480,144,3.9,11,autumn,1
416,38,1.3,11,spring,1
329,174,2.4,10,summer,0
423,23,3.8,10,autumn,1
461,187,1.0,1,spring,1
294,63,4.3,4,summer,0
195,47,3.9,14,summer,1
43,103,2.7,9,summer,0
157,16,4.6,10,spring,1
52,139,2.3,2,autumn,1
28,91,5.0,1,winter,1
346,119,3.7,10,spring,1
307,58,2.1,1,autumn,1
175,126,4.8,2,winter,1
234,36,4.1,12,autumn,1
463,95,3.6,11,autumn,1
142,148,3.4,10,summer,1
164,136,3.5,4,spring,1
86,55,3.0,3,autumn,1
90,3,1.7,10,summer,0
402,27,4.1,4,winter,0
144,93,5.0,13,spring,0
279,101,5.0,4,autumn,1
215,141,1.9,11,winter,1
450,166,1.6,4,spring,0
378,77,3.7,14,autumn,0
53,64,2.5,5,summer,0
169,147,2.8,12,autumn,0
119,147,2.9,4,winter,0
206,1,4.0,3,winter,0
311,161,2.6,2,summer,0
84,134,4.1,11,autumn,0
407,87,4.1,7,summer,1
354,67,1.7,6,winter,1
88,188,4.4,12,winter,1
435,168,5.0,7,summer,0
270,16,4.3,3,spring,1
351,41,2.2,9,autumn,1
386,1,4.0,13,spring,1
271,111,4.3,14,summer,1
360,192,2.8,7,spring,0
106,21,2.0,3,spring,1
161,154,3.7,9,autumn,1
220,80,4.1,12,autumn,1
459,65,1.6,10,summer,1
419,3,3.7,8,autumn,0
370,57,1.7,2,winter,1
408,21,3.4,13,spring,1
491,2,3.5,11,summer,1
189,62,3.9,3,spring,1
160,1,3.6,11,winter,0
188,167,4.5,1,spring,1
101,132,3.6,10,summer,0
323,85,4.1,13,autumn,0
72,132,3.5,7,autumn,1
94,189,4.2,5,summer,1
301,91,4.4,1,summer,1
436,197,5.0,14,autumn,1
257,155,2.4,8,spring,0
74,13,2.0,3,autumn,1
14,147,3.4,2,autumn,1
420,68,2.8,6,winter,0
62,99,4.2,8,summer,0
268,155,4.0,11,autumn,1
380,32,4.9,5,spring,1
407,1,2.1,12,spring,0
51,93,3.7,10,winter,1
318,131,4.4,9,spring,0
227,80,3.3,7,summer,1
177,136,3.3,13,spring,0
345,27,3.1,9,autumn,1
62,158,2.0,13,winter,1
183,14,1.6,8,autumn,0
466,77,4.5,11,winter,1
270,162,2.8,12,winter,1
36,197,2.2,2,winter,1
183,60,2.3,13,summer,0
183,128,1.7,14,autumn,0
337,147,2.1,7,spring,1
252,81,2.2,12,autumn,1
407,133,4.0,12,summer,1
308,92,3.3,7,autumn,1
327,76,4.5,7,autumn,1
192,176,3.9,4,winter,1
43,16,3.7,10,autumn,1
0,120,3.7,11,winter,1
385,108,3.6,6,summer,1
414,185,3.9,13,autumn,1
453,116,3.2,14,summer,1
240,59,5.0,8,autumn,1
125,39,3.1,14,winter,1
172,177,2.2,10,summer,1
4,67,1.0,4,spring,1
439,128,1.2,1,summer,1
195,110,3.1,4,winter,1
236,119,3.3,2,autumn,1
198,65,2.7,7,autumn,1
354,27,4.5,12,winter,0
178,165,4.7,8,autumn,1
286,20,5.0,4,winter,1
403,24,5.0,2,winter,1
51,103,3.8,6,winter,1
373,65,1.6,14,autumn,1
206,132,4.7,7,summer,0
62,4,4.7,11,spring,1
324,183,2.6,13,summer,1
201,147,2.9,10,winter,1
134,137,4.4,10,spring,1
383,53,3.5,7,spring,1
113,20,5.0,4,summer,0
210,182,2.9,12,summer,1
29,54,3.1,8,winter,1
467,64,2.3,11,spring,0
102,72,4.3,5,winter,0
482,68,1.9,14,spring,0
461,168,5.0,8,winter,1
27,172,4.2,11,spring,1
370,59,4.7,2,summer,1
141,84,4.2,9,summer,1
68,60,4.2,13,summer,1
0,22,4.4,7,autumn,1
209,166,1.7,12,summer,1
147,22,2.2,7,summer,0
151,193,4.4,3,spring,0
32,92,3.6,2,autumn,0
124,26,4.4,4,summer,1
191,182,2.8,10,winter,1
224,20,3.5,12,spring,1
379,83,2.5,7,winter,1
421,86,2.4,10,summer,1
374,124,4.6,4,winter,1
327,5,4.0,10,summer,1
178,123,4.0,4,winter,1
334,126,4.5,10,autumn,1
355,70,4.1,3,spring,0
430,67,2.9,4,summer,0
211,159,5.0,13,winter,0
290,95,1.9,8,summer,1
2,143,4.0,7,autumn,1
256,48,3.1,9,winter,1
76,131,2.8,12,spring,1
252,67,1.9,6,spring,1
250,195,3.8,9,winter,1
174,87,5.0,10,winter,1
430,38,2.4,2,winter,0
247,29,1.7,10,spring,1
195,107,3.6,6,spring,1
168,151,2.3,3,summer,0
281,125,1.8,1,summer,1
379,171,3.0,14,winter,0
257,95,2.9,11,spring,0
99,110,3.6,8,winter,0
107,167,3.1,12,autumn,1
4,42,1.4,5,spring,1
22,148,2.7,3,winter,1
46,77,4.0,5,summer,1
194,39,1.9,13,spring,0
177,129,3.1,14,spring,1
60,144,4.2,11,spring,1
447,45,3.3,7,spring,0
31,159,2.8,3,summer,1
339,182,4.6,11,autumn,1
172,174,3.0,7,autumn,1
233,185,5.0,5,autumn,0
92,69,4.6,8,winter,0
235,189,3.4,14,spring,1
260,15,3.2,12,autumn,1
447,94,3.2,12,spring,1
88,59,2.1,2,autumn,1
48,49,4.7,5,autumn,1
374,153,3.7,10,summer,1
353,117,1.0,13,autumn,1
167,148,3.1,6,winter,0
450,90,2.7,13,winter,1
492,169,1.1,5,autumn,0
65,170,3.5,14,winter,1
284,169,3.1,6,summer,1
67,28,5.0,14,summer,1
246,127,2.0,6,summer,1
420,68,2.1,14,summer,0
356,192,2.2,6,summer,0
322,65,2.1,10,autumn,1
64,61,2.4,6,summer,1
7,182,2.7,7,autumn,1
33,45,2.4,2,summer,1
187,44,3.8,3,summer,0
220,156,4.2,9,summer,1
22,142,3.2,4,autumn,0
42,169,3.5,3,winter,0
307,190,4.0,6,autumn,1
3,23,2.2,13,winter,0
272,175,2.8,14,winter,0
493,183,3.1,10,spring,0
281,91,2.1,13,summer,1
239,62,2.8,5,winter,1
273,33,4.0,2,autumn,1
84,39,3.3,8,winter,1
456,53,3.1,12,spring,1
458,150,4.9,10,winter,1
1,150,3.6,2,summer,1
74,12,3.9,4,winter,0
384,8,3.6,1,summer,0
465,41,2.4,2,spring,0
395,111,3.7,3,autumn,0
169,170,3.6,13,spring,1
424,106,1.6,14,winter,1
124,68,1.5,11,autumn,1
168,89,2.2,11,spring,1
446,86,3.2,14,autumn,0
59,143,1.8,2,autumn,0
430,156,3.5,5,winter,0
338,179,4.5,7,autumn,0
334,18,3.5,10,winter,0
90,63,4.2,5,spring,1
126,159,2.1,7,winter,0
222,112,3.9,6,summer,0
383,110,2.3,5,spring,1
128,124,3.5,14,autumn,0
372,123,3.5,2,spring,0
364,53,2.5,7,spring,0
111,191,3.3,2,autumn,1
39,1,2.8,3,summer,1
317,45,3.5,14,spring,0
443,67,3.4,14,summer,1
480,173,2.5,7,autumn,0
476,195,3.4,13,autumn,1
8,120,3.1,14,summer,1
199,19,4.6,1,winter,0
305,60,1.9,13,winter,1
355,21,2.5,2,summer,0
20,109,3.8,3,autumn,0
268,94,2.9,3,spring,0
238,86,2.4,5,spring,1
91,17,1.9,5,summer,1
408,168,1.8,1,autumn,1
325,199,3.5,13,summer,0
351,110,4.3,14,autumn,1
425,32,2.7,14,summer,1
168,119,3.6,7,winter,0
265,29,2.3,9,autumn,1
230,119,2.9,12,winter,1
203,46,2.6,5,summer,1
313,52,4.1,10,autumn,1
460,99,2.9,8,winter,0
487,152,3.6,7,autumn,0
184,157,4.4,3,spring,0
88,127,2.3,12,winter,1
442,72,4.5,11,winter,0
227,194,2.5,7,summer,1
344,104,1.0,11,summer,0
495,150,2.0,2,spring,1
191,47,4.5,10,spring,1
212,181,3.8,14,spring,1
291,191,2.6,11,summer,0
211,171,2.6,6,spring,0
446,168,1.8,8,winter,1
222,68,4.2,12,autumn,0
194,82,3.2,2,summer,1
289,117,3.9,14,summer,1
8,110,2.6,1,spring,1
302,80,2.5,6,autumn,0
383,155,3.7,9,summer,1
394,157,4.4,8,winter,0
6,161,4.0,8,autumn,1
484,167,2.3,4,summer,1
145,65,2.5,7,spring,1
453,176,3.6,14,autumn,0
138,100,2.8,12,summer,0
445,154,4.6,9,spring,1
294,0,1.7,9,summer,1
155,19,3.1,2,winter,1
146,94,5.0,1,summer,1
249,194,4.1,6,summer,1
333,102,5.0,12,summer,1
219,116,4.3,12,summer,1
103,161,3.8,3,summer,1
138,134,3.9,3,winter,1
280,182,3.3,7,winter,1
320,23,4.1,8,winter,0
409,158,4.3,2,winter,1
453,161,2.2,8,spring,1
225,17,2.1,2,summer,1
282,197,5.0,14,autumn,1
336,124,1.5,9,winter,1
358,86,2.0,7,summer,1
318,159,2.4,4,autumn,1
319,26,5.0,13,winter,1
3,128,1.3,13,summer,1
272,105,5.0,7,spring,1
0,19,3.1,12,summer,1
389,48,5.0,2,summer,0
280,26,2.3,12,spring,0
209,188,3.3,4,winter,0
39,141,2.4,7,summer,1
393,82,2.8,2,winter,1
403,103,5.0,8,spring,0
481,136,3.4,13,autumn,1
12,166,2.7,10,winter,1
66,83,3.0,13,spring,1
480,32,3.0,7,autumn,1
20,135,3.2,10,summer,1
353,196,2.5,1,spring,1
407,54,3.1,5,autumn,1
369,148,3.1,9,spring,1
25,195,3.6,7,summer,1
472,28,3.2,9,summer,1
140,7,5.0,7,winter,1
384,196,4.0,14,spring,1
339,50,4.2,2,winter,1
368,56,3.2,13,spring,1
305,106,3.8,2,summer,0
491,172,4.6,13,summer,0
427,13,3.1,3,winter,1
44,164,2.5,13,autumn,0
164,15,3.3,5,autumn,0
208,193,3.4,3,autumn,1
273,19,1.8,13,spring,1
312,74,4.3,14,spring,1
490,115,3.0,5,winter,1
387,131,4.5,7,autumn,1
364,109,5.0,4,autumn,1
435,97,2.0,4,spring,0
3,57,4.3,1,summer,0
20,61,3.6,5,winter,0
387,111,2.7,14,winter,1
414,185,4.8,13,winter,1
215,182,1.7,5,winter,1
241,118,2.2,6,spring,0
476,84,1.6,7,autumn,1
433,129,4.8,14,winter,1
246,106,3.2,5,winter,1
425,190,3.4,5,autumn,1
243,172,4.1,13,summer,0
106,57,4.9,3,winter,1
275,111,1.2,11,autumn,0
457,43,4.3,11,summer,1
101,79,2.6,11,autumn,1
448,90,3.8,5,summer,1
6,65,2.1,13,summer,1
444,62,3.2,2,summer,1
154,46,4.4,1,spring,1
335,166,3.5,3,winter,0
352,78,3.5,4,summer,1
316,170,3.8,7,autumn,0
138,0,3.8,12,spring,1
431,164,2.8,3,autumn,1
59,93,2.4,8,winter,1
285,110,4.0,11,autumn,0
315,50,1.3,6,summer,0
57,52,3.3,5,winter,0
464,5,3.1,12,summer,0
320,191,2.7,8,autumn,1
110,170,4.8,5,winter,1
145,144,3.9,6,spring,0
25,190,4.6,9,summer,1
75,168,3.8,7,winter,0
229,87,4.8,14,winter,0
485,157,3.6,2,summer,1
451,112,4.6,13,spring,1
205,121,3.8,5,spring,0
403,114,2.8,1,spring,0
175,119,2.5,4,winter,1
284,126,4.8,11,winter,0
182,3,2.7,4,winter,1
268,24,2.2,14,winter,1
248,93,3.3,14,spring,0
100,51,4.0,10,autumn,1
434,51,3.6,6,spring,1
36,56,2.6,4,autumn,1
75,147,2.0,5,summer,0
146,70,2.1,11,summer,0
221,118,4.9,5,spring,1
7,153,2.3,9,winter,1
486,34,5.0,7,summer,0
448,164,3.8,5,autumn,1
219,20,3.4,5,autumn,1
32,42,4.0,8,autumn,0
173,78,4.3,12,spring,0
186,173,2.6,12,autumn,1
29,122,4.5,13,summer,1
2,178,4.8,5,autumn,0
133,83,4.6,9,summer,0
40,85,3.2,2,autumn,0
363,129,2.4,14,winter,1
253,150,3.7,7,winter,1
142,30,2.0,3,summer,1
279,180,2.7,14,winter,1
434,149,3.7,7,autumn,1
20,126,3.6,8,summer,1
368,110,3.5,12,autumn,1
356,141,3.7,14,summer,0
120,158,2.4,14,summer,1
450,176,1.9,12,summer,1
147,39,2.6,9,winter,1
437,43,4.6,13,autumn,0
51,43,4.2,10,spring,1
358,107,3.0,10,winter,1
214,27,3.1,5,summer,1
133,60,2.7,7,summer,1
255,172,4.4,11,spring,1
188,106,4.2,6,winter,1
351,103,4.2,4,summer,0
37,92,1.8,13,summer,0
438,79,3.9,14,winter,1
252,146,3.1,11,winter,1
185,127,1.4,3,autumn,0
203,22,3.3,4,spring,1
23,193,2.8,13,spring,1
59,16,3.0,1,summer,0
46,39,2.6,4,winter,1
353,72,1.4,10,summer,1
421,106,2.3,5,summer,1
153,53,2.9,12,winter,1
302,146,4.6,7,spring,0
88,76,5.0,8,autumn,1
1,168,4.0,9,autumn,1
479,103,2.5,3,winter,0
115,163,3.0,1,spring,0
211,127,5.0,4,summer,1
399,33,4.6,5,spring,1
493,86,3.2,13,spring,0
240,114,3.6,9,winter,1
163,78,2.7,8,spring,0
333,190,3.3,1,autumn,0
488,28,5.0,11,spring,1
400,72,2.7,8,summer,1
315,101,4.5,11,winter,0
0,68,3.5,9,spring,0
449,11,2.7,6,summer,1
355,149,4.1,8,spring,0
112,73,3.0,10,summer,1
244,43,2.9,13,summer,0
392,40,3.9,14,autumn,0
213,77,3.5,4,spring,1
367,80,4.8,11,autumn,1
407,177,4.3,10,summer,1
163,84,2.3,3,winter,0
243,96,4.2,6,autumn,0
161,154,4.1,9,autumn,1
453,62,3.8,9,autumn,1
215,194,2.6,13,autumn,0
174,152,3.2,10,autumn,1
249,198,1.1,1,spring,0
48,179,5.0,12,autumn,1
141,36,3.0,2,spring,0
368,36,3.3,3,summer,0
36,158,5.0,3,spring,0
460,117,3.0,5,spring,0
251,161,2.9,14,autumn,1
226,30,4.2,11,winter,0
472,198,1.6,12,autumn,1
283,27,4.4,12,winter,0
241,121,4.0,13,spring,1
415,40,3.0,13,summer,1
175,10,4.5,2,winter,0
145,129,3.7,6,autumn,1
32,135,3.8,11,autumn,1
222,97,3.2,5,summer,1
131,167,3.5,11,summer,1
432,197,2.8,2,summer,0
26,41,3.2,8,spring,0
206,71,2.8,13,spring,1
247,53,3.0,7,spring,1
319,191,3.8,10,autumn,1
417,41,4.0,7,spring,0
455,138,2.3,1,summer,1
162,98,2.5,8,spring,1
144,137,3.4,5,summer,0
280,69,1.9,5,winter,1
6,172,4.3,9,spring,1
321,125,4.7,5,summer,1
352,80,2.5,11,spring,1
92,20,2.9,13,summer,0
23,22,2.8,5,winter,1
240,18,3.6,5,autumn,1
3,116,1.5,6,winter,0
36,176,1.7,8,autumn,0
295,39,3.0,4,summer,1
284,48,4.6,14,spring,1
52,58,1.9,2,autumn,1
482,80,2.8,3,summer,1
186,194,2.8,3,autumn,1
439,37,3.9,14,autumn,1
58,16,4.7,1,winter,1
30,44,2.8,5,summer,1
82,84,3.9,7,summer,1
429,151,4.1,7,autumn,1
453,19,4.2,7,summer,1
32,6,3.3,10,winter,1
146,124,3.3,5,autumn,1
392,147,3.7,10,spring,0
293,147,4.8,1,spring,0
158,145,2.5,11,summer,1
127,138,2.0,3,winter,0
437,7,1.3,3,spring,1
166,160,3.8,2,winter,1
277,124,1.6,13,autumn,1
406,192,2.1,7,summer,1
426,173,4.1,4,autumn,1
408,107,3.6,1,autumn,1
375,89,2.4,1,autumn,0
167,98,1.7,13,summer,0
427,122,5.0,3,autumn,0
423,46,5.0,6,summer,1
202,67,2.4,13,summer,1
34,23,4.5,9,spring,1
163,126,3.1,10,spring,0
59,128,2.4,12,spring,1
188,47,2.9,6,summer,1
181,144,2.9,13,winter,0
489,56,3.4,11,winter,0
198,100,2.8,3,autumn,1
28,180,5.0,12,spring,1
61,88,1.5,9,summer,0
159,144,2.8,2,spring,0
498,6,3.9,7,autumn,1
447,118,4.3,4,autumn,1
180,188,1.8,10,spring,1
93,52,5.0,9,winter,1
177,129,4.6,7,spring,0
420,198,1.9,11,summer,0
84,23,3.9,5,spring,1
391,68,5.0,14,autumn,1
400,104,4.6,6,spring,1
62,158,2.2,5,winter,1
190,169,4.3,13,summer,1
387,104,1.9,7,summer,1
258,139,2.0,7,spring,1
357,164,2.8,8,autumn,1
177,162,4.1,11,autumn,0
45,79,4.7,7,winter,1
347,147,4.8,13,spring,1
108,26,4.6,11,autumn,1
49,194,5.0,2,spring,1
122,95,2.3,6,winter,1
265,57,3.1,12,winter,1
482,4,5.0,13,spring,0
411,192,2.4,14,spring,1
467,161,3.7,13,spring,1
263,169,2.8,7,winter,1
384,162,2.3,3,winter,0
71,112,4.3,8,summer,1
438,12,1.4,13,autumn,0
381,91,2.5,1,winter,1
419,10,3.7,7,summer,1
356,112,3.0,2,winter,1
393,31,2.5,5,summer,1
329,161,5.0,10,summer,1
357,185,4.6,11,spring,1
39,138,4.9,1,autumn,1
247,142,4.0,1,autumn,1
49,104,2.2,9,summer,1
235,176,4.0,8,summer,1
150,57,4.1,7,spring,1
439,172,3.3,3,autumn,1
404,37,2.4,14,winter,0
414,199,2.6,10,spring,1
377,113,3.1,14,autumn,1
338,56,4.4,12,summer,1
360,87,3.2,7,spring,0
371,198,4.5,1,autumn,0
455,180,4.9,2,summer,1
422,78,3.4,4,spring,1
232,178,3.7,4,winter,0
429,12,3.5,11,autumn,0
4,129,2.6,13,autumn,1
317,104,2.0,7,autumn,0
50,154,4.7,7,winter,1
266,162,4.3,9,summer,1
354,18,4.3,2,winter,0
392,69,3.5,1,summer,1
433,47,2.4,2,winter,0
204,72,2.1,6,spring,0
389,103,3.2,4,winter,1
359,142,3.2,2,autumn,0
78,4,3.6,1,winter,1
487,91,3.4,9,winter,1
62,55,4.8,5,summer,0
49,43,4.4,9,autumn,1
230,139,1.3,8,winter,0
480,87,4.3,13,summer,1
268,10,2.7,8,autumn,1
261,24,3.6,6,winter,1
227,79,3.5,9,summer,1
399,138,3.4,11,summer,1
490,130,2.2,3,winter,1
382,14,4.4,11,winter,0
26,65,3.4,10,summer,0
278,136,3.5,6,winter,1
43,62,2.9,2,summer,1
476,93,2.3,1,spring,0
66,163,2.6,4,summer,0
494,152,4.8,13,autumn,1
377,166,3.4,5,spring,1
496,10,5.0,7,spring,1
99,184,4.4,5,autumn,0
346,187,1.5,12,spring,0
303,71,4.3,3,autumn,1
473,194,3.9,4,autumn,1
134,176,3.3,14,spring,1
459,194,4.3,14,spring,1
215,6,2.4,6,summer,0
228,125,4.8,13,spring,1
390,88,2.7,1,spring,1
28,1,2.6,14,spring,1
45,66,3.5,2,autumn,0
498,51,3.7,1,winter,1
195,161,2.0,14,winter,1
448,159,3.1,11,spring,1
487,152,4.3,4,summer,0
409,29,4.3,12,autumn,0
319,172,2.8,13,winter,0
178,139,4.5,1,spring,0
71,60,3.8,10,spring,1
19,82,4.5,8,spring,0
283,42,1.7,2,summer,1
151,183,4.6,14,autumn,1
30,43,1.9,14,spring,1
292,60,3.1,3,summer,0
363,137,3.1,6,winter,1
324,27,2.9,11,winter,1
47,85,3.4,10,spring,0
240,40,3.2,5,spring,0
280,138,2.4,14,spring,0
55,50,2.5,13,winter,1
360,162,1.9,14,spring,1
11,151,2.5,1,autumn,1
41,93,2.4,11,autumn,0
257,58,3.2,4,winter,0
144,10,2.9,2,spring,1
107,158,3.9,5,summer,1
51,127,2.1,2,winter,0
158,48,1.8,2,winter,1
371,169,2.9,4,summer,1
489,155,3.5,2,autumn,0
332,71,2.9,3,spring,0
110,109,4.0,2,spring,1
181,90,3.9,6,autumn,1
310,70,2.0,6,summer,1
333,47,1.7,12,winter,0
72,59,4.2,14,winter,0
387,111,3.1,14,autumn,1
162,177,2.7,4,winter,0
195,99,3.8,14,winter,0
158,185,2.7,7,summer,1
395,4,3.9,13,spring,1
381,94,4.3,13,winter,0
203,35,1.8,1,summer,1
442,111,2.7,5,winter,1
487,44,4.4,8,spring,1
26,42,2.2,8,winter,0
268,32,4.7,11,autumn,1
498,116,4.5,9,spring,0
149,82,3.8,3,autumn,1
475,60,3.6,10,winter,0
256,4,3.4,10,spring,1
32,76,3.8,10,autumn,0
300,7,3.5,12,summer,1
334,80,4.1,10,spring,1
261,53,2.0,1,spring,0
390,195,4.7,9,summer,1
248,36,4.4,7,autumn,1
54,142,2.0,10,spring,0
107,16,3.9,1,spring,0
484,136,4.0,13,summer,0
491,75,4.1,3,spring,1
410,34,3.6,14,spring,1
303,144,2.2,7,spring,0
376,11,3.5,4,summer,1
33,112,5.0,3,winter,0
418,102,4.9,3,summer,0
137,32,3.2,1,summer,1
8,127,3.1,2,summer,1
32,104,4.4,4,spring,0
59,57,3.7,5,winter,1
243,146,2.1,12,winter,0
18,42,1.9,11,spring,1
295,98,2.7,7,spring,0
277,147,2.9,12,spring,1
487,111,5.0,13,autumn,0
126,2,5.0,12,winter,1
361,194,5.0,13,spring,1
130,39,3.2,13,spring,0
136,114,3.1,10,autumn,0
60,63,4.4,3,autumn,1
46,171,1.3,14,spring,1
196,68,4.3,10,summer,0
16,43,2.4,9,spring,1
282,135,4.8,4,summer,0
382,193,2.3,5,summer,1
340,98,3.9,9,autumn,1
93,115,2.4,4,spring,0
495,94,3.2,13,autumn,1
382,6,3.7,4,winter,0
194,109,5.0,2,winter,1
484,29,4.0,3,autumn,1
110,194,3.2,9,autumn,1
372,50,2.0,7,winter,1
281,79,4.0,10,autumn,1
171,193,2.2,1,winter,1
380,125,3.1,7,autumn,0
242,166,4.8,1,summer,0
43,114,3.7,14,summer,1
421,150,5.0,7,spring,1
148,176,3.2,5,summer,1
286,88,2.7,2,winter,1
363,136,2.5,7,spring,1
307,99,3.1,4,spring,0
260,111,4.6,6,winter,1
19,65,3.9,4,spring,1
115,180,5.0,13,autumn,0
430,108,5.0,6,summer,1
